gene_name,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
NFE2L2,4.84982707771164E-61,0.769656400659195,0.27,0.105,2.31273703854835E-56,5
TPR,3.69115422188007E-61,0.571360897856212,0.398,0.224,1.76020071378795E-56,1
FLNA1,3.68378169114151E-61,2.24005730977543,0.452,0.066,1.75668497505465E-56,8
DDX39B,1.85318530972064E-61,0.761230218067861,0.294,0.123,8.83728478646482E-57,4
PPA1,1.45973622646866E-61,2.41370034355866,0.253,0.063,6.96104414316111E-57,7
ZFP361,1.32643173220842E-61,2.15290020204934,0.389,0.137,6.32535500138231E-57,7
VRK1,6.39972975017218E-62,2.62873654724967,0.29,0.028,3.05183912596461E-57,8
REL2,4.0014653652389E-62,1.7494465075766,0.455,0.173,1.90817878872147E-57,7
LAPTM4A,3.9181991841984E-62,0.558865502474099,0.264,0.099,1.86847164496869E-57,5
DEK2,3.10428852003903E-62,2.52242561709911,0.694,0.16,1.48034206655101E-57,8
STAT1,2.77235690793694E-62,0.546709670698515,0.394,0.18,1.32205383868789E-57,5
KMT2A,1.88804500195191E-62,0.746556964453436,0.297,0.124,9.00352020080809E-58,4
ATP5F1B,1.43947986032539E-62,0.433635961028268,0.383,0.176,6.86444760993367E-58,4
RAB2A,9.98462996438835E-63,0.778082408616825,0.25,0.093,4.76137049111787E-58,5
ATP6V1G1,9.7022428896265E-63,0.579948422402371,0.386,0.178,4.62670856677619E-58,5
WNK1,5.59448090501049E-63,0.90127421531248,0.281,0.116,2.66784010917235E-58,4
IFI44L1,5.42565713639621E-63,0.861903472052433,0.311,0.13,2.58733311863326E-58,5
HSPE1,4.96731351617184E-63,0.55004204951953,0.313,0.132,2.36876279645686E-58,4
U2SURP,4.06070617853663E-63,0.570035550927303,0.351,0.157,1.93642895535876E-58,4
TAPBP1,2.32347524702583E-63,0.856605118059176,0.343,0.15,1.10799564104921E-58,5
HMGN2,1.29324658510126E-63,2.5694353340158,0.589,0.108,6.16710499037239E-59,8
BDP11,7.58399963191923E-64,0.596656551396946,0.366,0.166,3.61658190447332E-59,4
CLTA1,6.59228310332359E-64,0.523286543616713,0.334,0.14,3.14366204348192E-59,5
PI31,6.52625896054048E-64,4.18641936207006,0.378,0.045,3.11217711051294E-59,10
SLBP,3.17493019804165E-64,2.23963138421074,0.331,0.035,1.51402896354012E-59,8
JMJD1C,2.27652093744872E-64,1.10963647419958,0.29,0.133,1.08560453944117E-59,3
CD92,2.05441501670895E-64,2.80963290839085,0.647,0.134,9.79688889017998E-60,9
SP100,1.41840809566456E-64,0.808549934461324,0.49,0.29,6.76396268579558E-60,3
CYBA,1.22109348871941E-64,0.754519317856021,0.372,0.189,5.82302851965624E-60,3
DHRS91,1.15902897268635E-64,0.64076921964676,0.285,0.109,5.52706146204938E-60,5
BATF,1.07224901472093E-64,2.60087148449442,0.347,0.038,5.11323387649968E-60,8
CAPZB1,8.98959371087534E-65,0.466281743193743,0.368,0.163,4.28686755290512E-60,4
DEK,7.57779292559143E-65,0.998439780263971,0.306,0.143,3.61362211242678E-60,3
BDP1,7.35657161757287E-65,0.721097889757154,0.319,0.16,3.50812830727197E-60,1
S100P2,6.85019803194978E-65,3.12684866107181,0.883,0.288,3.26665393549589E-60,10
NCAPD2,6.53993012191397E-65,3.33141048291204,0.258,0.022,3.11869647723712E-60,8
STAT6,5.22230482019839E-65,1.28008369415362,0.254,0.109,2.490360499608E-60,3
DNMT1,4.42768884609575E-65,0.742994503090011,0.266,0.102,2.11143198003768E-60,4
CPEB4,3.27996861392712E-65,0.702662511739589,0.273,0.127,1.56411863292343E-60,1
TUT7,2.35065941433027E-65,0.677086801148585,0.304,0.125,1.12095895491168E-60,4
ENSG00000257341,2.04877083809974E-65,0.880019601938277,0.298,0.123,9.76997349564624E-61,4
HIRIP3,1.48703285339165E-65,2.43813325838627,0.25,0.02,7.09121356796875E-61,8
SNRNP25,1.01711406393575E-65,2.34343126502783,0.355,0.039,4.85031183669042E-61,8
ELOB,9.88814627303588E-66,0.562720696343192,0.348,0.147,4.71536031322262E-61,5
EEF1A1,6.97520182246327E-66,0.914790354848876,0.283,0.124,3.32626449307806E-61,3
RBM251,6.63335942490426E-66,0.415339537309447,0.484,0.283,3.1632501089541E-61,1
YME1L1,4.13114656738011E-66,0.654937192515413,0.275,0.107,1.97001986358655E-61,4
SCAF111,3.06638445641506E-66,0.458060402378359,0.448,0.216,1.46226675573065E-61,4
EEF1G1,2.94378558605506E-66,0.55709995776455,0.328,0.138,1.40380303242208E-61,4
DDX51,2.8513152312551E-66,0.386062734488777,0.65,0.349,1.35970669432862E-61,4
ZFP36L1,2.48531815188362E-66,0.938467267877411,0.369,0.188,1.18517366708874E-61,3
IFT57,1.73050766167875E-66,0.500066134533762,0.27,0.12,8.25227188624746E-62,1
DDOST,1.61264364225714E-66,0.737781176155693,0.257,0.093,7.69021373683161E-62,5
H2AZ2,1.59025981190837E-66,2.50560249149812,0.452,0.062,7.58347196504743E-62,8
SENP6,1.54984375776452E-66,0.869887114302701,0.264,0.101,7.39073992765168E-62,4
NUB1,1.13335019700165E-66,0.670289331746368,0.322,0.136,5.40460708444177E-62,4
MYL12A1,9.18264940353629E-67,0.345718157735761,0.436,0.202,4.37893002106435E-62,4
TMSB103,7.86131641512753E-67,1.22781640328609,0.832,0.578,3.74882595888186E-62,7
SERPINB31,5.80270521983013E-67,3.25996746247296,0.505,0.074,2.76713603818039E-62,10
SP140L,4.85284181807386E-67,1.20848228319703,0.261,0.097,2.31417467778488E-62,5
LY6E,2.76768527772829E-67,0.570333749245769,0.281,0.107,1.31982607839029E-62,4
IFI441,2.75534439070754E-67,0.812538217379715,0.295,0.115,1.31394107959671E-62,5
GBP1,2.59743211736467E-67,0.828542773581034,0.291,0.116,1.23863745380769E-62,4
MT-RNR21,2.52571951047198E-67,0.360719324328688,0.999,1,1.20443986295877E-62,6
NAP1L11,2.09917752974657E-67,0.396401580517157,0.443,0.205,1.00103478861025E-62,4
HNRNPR,1.41289159362653E-67,0.745621915816942,0.278,0.109,6.73765614252682E-63,4
SON,1.19806658731745E-67,0.595113340879602,0.45,0.257,5.7132201349407E-63,1
SLC44A42,8.46521657396856E-68,0.387926796125527,0.337,0.132,4.03680782762839E-63,5
HNRNPM,6.55241450787234E-68,0.459368863570194,0.405,0.185,3.12464990636908E-63,4
DDIT4,4.63197034687142E-68,0.644193993548681,0.313,0.126,2.20884769931257E-63,4
STIM2,4.56807485644655E-68,0.923780392803312,0.253,0.112,2.17837785679367E-63,1
MALAT1,4.20171724169818E-68,0.442601952339887,0.963,0.947,2.00367290104861E-63,0
LITAF,3.88001529735091E-68,0.957316597987781,0.3,0.135,1.85026289484773E-63,3
MACF11,3.70590516794747E-68,0.574018490176061,0.397,0.181,1.76723499743911E-63,4
SYAP1,2.047217354633E-68,0.779543174869177,0.345,0.151,9.76256539903837E-64,4
PHF20L1,1.38132916998661E-68,0.770105272266308,0.25,0.091,6.58714441291513E-64,4
CTSB1,1.32888103019064E-68,2.06460187242593,0.462,0.169,6.3370349686701E-64,7
PLAAT41,1.27495800787804E-68,0.757286897457194,0.341,0.142,6.07989225216802E-64,5
EPSTI11,6.70191352489869E-69,0.616318294033028,0.377,0.166,3.19594150261844E-64,4
SQSTM11,5.22203963023107E-69,0.736674416234723,0.351,0.147,2.49023403846829E-64,5
TERF2IP,3.08276825591232E-69,1.01898147967148,0.294,0.132,1.47007969819691E-64,3
GOLGB11,2.76750374636941E-69,0.436043814265438,0.529,0.311,1.31973951153118E-64,1
HLA-DQB11,2.31573568213166E-69,1.94787493556473,0.36,0.107,1.10430487473813E-64,7
ETV6,2.25295263653654E-69,0.893955832977623,0.261,0.094,1.07436552378518E-64,5
GADD45G,2.22035619455584E-69,3.76203658848753,0.328,0.032,1.05882125849784E-64,9
H4C3,1.95659107431E-69,3.05425221357375,0.532,0.086,9.3303958560621E-65,8
TXNIP1,1.23239557053927E-69,0.552503598484776,0.477,0.226,5.8769247572306E-65,5
SYNCRIP,8.42904420607908E-70,0.77066378162254,0.274,0.104,4.01955831055293E-65,4
OGA,4.26417493267307E-70,1.17073766545975,0.314,0.146,2.0334571001438E-65,3
RSF1,4.15231649644131E-70,0.75879279881125,0.32,0.132,1.98011516765797E-65,4
ARPC3,3.86016205894741E-70,1.28324913050602,0.255,0.105,1.84079548105025E-65,3
LCN21,3.4978554345086E-70,0.746014883674659,0.449,0.251,1.66802232105412E-65,2
TRIR1,3.21704488559497E-70,0.653644397815201,0.315,0.128,1.53411219459368E-65,4
TAPBP,2.31316174376262E-70,0.534038647924655,0.35,0.148,1.10307744074808E-65,4
RHOA1,1.76553329714097E-70,0.551055469685968,0.387,0.17,8.41929863407614E-66,4
CHD22,1.68679549920567E-70,0.418239027523925,0.532,0.266,8.04382169706208E-66,4
HMGB1,1.26391409342869E-70,2.5440726343007,0.484,0.068,6.02722713733338E-66,8
HNRNPD1,1.16014591821969E-70,0.564931241989485,0.381,0.168,5.53238784021422E-66,4
CDC37,6.11807080388824E-71,0.920488108951639,0.321,0.128,2.91752442425019E-66,5
SLPI,5.78116137223879E-71,1.45181925420172,0.353,0.222,2.75686242357951E-66,0
HLA-F,4.65099781869182E-71,0.402247335275193,0.538,0.266,2.21792132979957E-66,4
EEF1D,3.83557028221129E-71,0.870748979284627,0.414,0.215,1.8290684004781E-66,3
COX4I11,3.56611656083368E-71,0.36548250360445,0.509,0.242,1.70057400436476E-66,4
SREK1,1.51366967398325E-71,0.751975376924895,0.314,0.152,7.21823657432391E-67,1
RIPOR21,1.31000405079201E-71,0.794642535819708,0.261,0.094,6.24701631701187E-67,4
FAM107B2,1.17662879149312E-72,0.607040925938627,0.516,0.252,5.61098971799325E-68,5
GAPDH1,7.00638790600748E-73,0.548523809405668,0.379,0.162,3.34113620073779E-68,4
DYNC1H1,1.69734622073137E-73,0.767965284362475,0.305,0.116,8.0941349228017E-69,5
ZRANB2,1.63982577867983E-73,0.986741935799268,0.271,0.121,7.81983719079048E-69,1
ATP5IF1,1.6046883891524E-73,0.673786962990564,0.399,0.209,7.65227752135103E-69,1
RPL141,1.07343250771532E-73,0.521298927447612,0.39,0.168,5.11887759954207E-69,4
HSP90AB1,7.18952362824845E-74,0.807707735985904,0.591,0.377,3.42846813260284E-69,3
GPX1,5.72618531101506E-74,0.479102332718115,0.349,0.138,2.73064598926375E-69,5
TPM3,4.62951412913685E-74,1.11047548049443,0.334,0.156,2.20767640276149E-69,3
SMAP2,4.55917050378556E-74,0.721988836978675,0.261,0.093,2.17413163814022E-69,4
NSD2,4.5452901848017E-74,3.11343148367102,0.363,0.037,2.16751253042639E-69,8
TUBB4B,4.45632070487344E-74,0.274893112423744,0.551,0.319,2.125085654533E-69,1
TOP1,3.97613312595105E-74,0.839834560208206,0.345,0.14,1.89609860377228E-69,5
NIN,3.84021495606266E-74,1.26057069270168,0.274,0.116,1.8312833060976E-69,3
CAP1,3.59234606540374E-74,1.05975697122054,0.268,0.11,1.71308206820908E-69,3
JAK1,3.57266479772266E-74,1.14077790844834,0.29,0.125,1.70369666209001E-69,3
MYCBP2,3.53898379806694E-74,1.09914622525231,0.294,0.126,1.68763520378418E-69,3
IVNS1ABP,3.46171479458203E-74,1.36679794429214,0.255,0.104,1.65078793409233E-69,3
DNTTIP2,2.48527519616075E-74,0.880588379581204,0.305,0.119,1.18515318279317E-69,4
EIF51,2.41582001920791E-74,0.6098453336717,0.404,0.181,1.15203209255968E-69,4
RPL241,1.0557845564981E-74,0.496525054385083,0.401,0.173,5.03471981457249E-70,4
ELF1,7.59853823913725E-75,0.923297026113433,0.366,0.175,3.62351493009738E-70,3
SYF2,6.24093594083415E-75,0.756765740931852,0.322,0.129,2.97611512210558E-70,4
SEPTIN9,5.97458065561895E-75,1.20865435823754,0.279,0.117,2.84909827724501E-70,3
PCBP21,4.90354028019672E-75,0.690214537751344,0.365,0.154,2.33835125341741E-70,4
NAP1L1,4.47005501652338E-75,1.02225699262412,0.397,0.203,2.13163513572951E-70,3
ALCAM1,3.85037991033241E-75,1.22946421535741,0.4,0.227,1.83613066784022E-70,2
HSPA9,2.10251070440569E-75,0.832705670622075,0.304,0.118,1.00262427960994E-70,4
EIF3J,1.99691952886936E-75,0.853225068295834,0.261,0.092,9.52271015731934E-71,4
MVP,1.92368626665648E-75,0.907194846346738,0.271,0.095,9.17348269980475E-71,5
TMEM591,1.52358396688793E-75,0.50151000989948,0.388,0.159,7.26551486289849E-71,5
H3-3B3,9.56432664078166E-76,1.59798506170891,0.751,0.438,4.56094044518955E-71,7
SOCS3,8.34579062181457E-76,2.34068596301498,0.277,0.063,3.97985717382471E-71,7
NFKBIZ,7.1720066859439E-76,2.66901276032655,0.312,0.079,3.42011482832607E-71,7
AHNAK1,5.7046579133902E-76,0.657856000049662,0.414,0.178,2.72038021915839E-71,5
NDUFB7,5.16643221262255E-76,0.824004615211447,0.273,0.095,2.46371652923331E-71,5
PPIB,3.87158330316179E-76,0.519012763670346,0.366,0.151,1.84624192977876E-71,4
TSPAN31,3.31844430554438E-76,0.567756688535381,0.293,0.103,1.58246653598495E-71,5
MBNL1,2.73534683730184E-76,1.08625812063021,0.282,0.116,1.30440484630413E-71,3
HNRNPL1,2.59207389953941E-76,0.742134895108079,0.35,0.146,1.23608228047336E-71,4
PTBP3,2.49683340593203E-76,0.74955007837916,0.275,0.1,1.19066494628681E-71,4
SUPT5H,2.22899777510656E-76,1.05571454756502,0.265,0.115,1.06294216901507E-71,1
CAP11,1.89675605825356E-76,0.809403823713637,0.298,0.112,9.04506061499375E-72,4
RILPL2,1.70724489004813E-76,2.22934276780516,0.34,0.091,8.14133870717251E-72,7
CHURC1,1.10834340066099E-76,0.905877753038754,0.259,0.091,5.28535717473205E-72,4
MAP4K41,2.40750399305376E-77,1.35620319524917,0.272,0.112,1.14806642916755E-72,3
TXN1,2.18499778680664E-77,0.460773855655534,0.551,0.262,1.04195989459448E-72,5
HOPX,2.01494998669889E-77,4.94950843351213,0.351,0.032,9.60869200157099E-73,10
BAZ1B,1.77112051678562E-77,0.831808909641059,0.306,0.117,8.44594240839557E-73,4
JMJD1C1,1.58069323776439E-77,1.02119713908097,0.332,0.134,7.53785184292706E-73,4
CEBPZ,1.31258118157359E-77,0.888183106707752,0.265,0.093,6.25930588056998E-73,4
ZFAS1,9.28646079719481E-78,1.1337697661719,0.336,0.154,4.42843456035829E-73,3
PCBP1,7.21787894248107E-78,0.90171177733587,0.264,0.092,3.44198993130095E-73,4
RBM391,6.71389415713112E-78,0.567960601951399,0.543,0.268,3.20165470671112E-73,4
IFI6,5.53303843408542E-78,1.06057716116947,0.315,0.119,2.63854003806231E-73,5
PHF19,2.35780718072985E-78,3.14870865468122,0.258,0.018,1.12436751027464E-73,8
YWHAE,2.33745271075466E-78,1.73599177856949,0.294,0.142,1.11466107417757E-73,2
RALGDS,1.57305159285358E-78,0.97452830460319,0.261,0.091,7.50141113084086E-74,4
OGA1,1.28136402019163E-78,0.707958066927433,0.36,0.147,6.11044060308781E-74,4
RPL361,4.97423717287484E-79,0.258919842103863,0.717,0.358,2.37206448062883E-74,4
SNRPD2,3.09927765535964E-79,1.02074659430997,0.356,0.166,1.47795253551135E-74,3
CCDC186,2.25565263164327E-79,0.725124990844196,0.365,0.145,1.07565307045172E-74,5
SRSF51,2.23344635449736E-79,0.628894513951125,0.517,0.252,1.06506356306916E-74,4
KHDRBS1,2.18728440958395E-79,0.772141484080414,0.289,0.105,1.0430503163983E-74,4
PSMA7,1.16328098040352E-79,0.586500547811398,0.368,0.151,5.54733801125028E-75,4
CAST,1.0888923319088E-79,0.474765600909927,0.497,0.274,5.19260086317349E-75,1
MT-ATP6,1.07543793151291E-79,0.500617863464877,0.885,0.913,5.12844086400561E-75,0
PHF3,6.0401267400389E-80,0.80278124885703,0.341,0.137,2.88035523852235E-75,4
ENSG000002181751,5.27988102874256E-80,0.655107168858308,0.313,0.118,2.51781686617646E-75,4
HLA-DRB51,3.62917600769312E-80,1.84396944723185,0.447,0.143,1.73064516278862E-75,7
IFI162,1.37260894331546E-80,0.459383654570545,0.496,0.226,6.54556026798846E-76,4
ATF3,1.2170367649574E-80,2.4411228775076,0.354,0.095,5.80368322105233E-76,7
PEA15,6.63011645402381E-81,2.5155447946018,0.283,0.063,3.16170363343034E-76,7
RALY,6.17742267168334E-81,0.827682646889834,0.274,0.096,2.94582754944563E-76,4
S100A11,4.34686862245724E-81,1.64999431660766,0.295,0.136,2.07289123999118E-76,2
ANXA12,1.97898472421791E-81,0.479683446834909,0.589,0.288,9.43718445437796E-77,5
ADAR,1.83402671633007E-81,0.85154018427095,0.32,0.122,8.7459232021632E-77,4
HLA-F1,1.52784694071182E-81,0.632502951615328,0.544,0.268,7.28584370617246E-77,5
PTMA1,1.45703822224559E-81,0.404451718159196,0.855,0.467,6.94817817042255E-77,4
CCNI,1.20516018875043E-81,1.11746018085916,0.307,0.129,5.74704739209416E-77,3
YWHAZ,9.79768997659195E-82,0.813499570391616,0.307,0.114,4.6722244191374E-77,4
HLA-C1,9.04720954021394E-82,0.375644446081184,0.842,0.46,4.31434281344182E-77,4
TUBA1B2,7.68811816826947E-82,2.98640529882566,0.71,0.137,3.66623291090266E-77,8
TESC,6.83480807092548E-82,2.94219973444522,0.25,0.016,3.25931492478224E-77,8
H1-3,3.18613910343009E-82,3.23857772127303,0.347,0.031,1.51937415425271E-77,8
ALDH1A1,2.62910990854681E-82,1.32451254349997,0.297,0.132,1.25374364208872E-77,2
UGCG,2.08014498818721E-82,1.04643705099214,0.314,0.134,9.91958740516833E-78,3
CYCS,1.5073418336266E-82,0.87761227224585,0.27,0.093,7.18806100201517E-78,4
TMC6,4.94389608112048E-83,1.26153952937707,0.308,0.13,2.35759572420392E-78,3
AGR2,3.63728898489126E-83,1.79240963001967,0.318,0.177,1.7345139982251E-78,0
SRP72,2.50711498832061E-83,0.821283544724524,0.272,0.092,1.19556792448045E-78,4
MT-CO1,1.90318281358039E-83,0.561114653971923,0.769,0.569,9.07570788312083E-79,1
RSRC21,1.64504118672136E-83,0.700208578464148,0.462,0.211,7.84470790711813E-79,4
IL1RN,1.63975800775106E-83,4.53778079345606,0.288,0.02,7.81951401156246E-79,10
TAF1D,1.16716445955236E-83,1.22153171651929,0.34,0.154,5.56585715826735E-79,3
ANP32B,9.73765328366556E-84,1.02482323488928,0.348,0.155,4.64359472138159E-79,3
F11R,2.92394762624062E-84,1.90129395713117,0.251,0.103,1.39434290452536E-79,2
UBXN1,2.59135188020645E-84,0.916873563571077,0.285,0.1,1.23573797111405E-79,4
JUN1,1.98683966986569E-84,1.41203991602658,0.614,0.403,9.47464233368854E-80,6
TRIM38,1.88117636763547E-84,1.15902252761359,0.271,0.104,8.97076574434329E-80,3
KLF4,1.77069261298874E-84,2.29167114622911,0.33,0.079,8.44390186355938E-80,7
TCF252,1.388997529669E-84,0.821119862524225,0.473,0.216,6.62371251973255E-80,5
CDC421,6.60329242948978E-85,0.534708050085105,0.375,0.15,3.14891206085079E-80,4
ANKRD36C1,5.60863224933416E-85,0.638131071906249,0.413,0.198,2.67458846073998E-80,1
SNHG5,3.20228363964909E-85,0.77045366622225,0.342,0.131,1.52707299923946E-80,4
RPSA1,2.8756333916004E-85,0.803822649364702,0.317,0.116,1.37130329545248E-80,4
ERBIN,2.58028652383915E-85,0.835460591553989,0.316,0.117,1.23046123462317E-80,4
PARP141,2.08681570036105E-85,0.883732216673246,0.541,0.27,9.95139803031172E-81,5
GSTA1,2.06841686248237E-85,0.511597708681653,0.264,0.1,9.86365949211966E-81,1
HNRNPK1,1.80707221852903E-85,0.675591241384817,0.39,0.161,8.61738528849938E-81,4
TALDO1,1.79232543796664E-85,0.82296319281753,0.297,0.101,8.54706231603154E-81,5
PPFIA1,1.73064525983526E-85,1.21206796883018,0.253,0.079,8.25292805057639E-81,5
ZKSCAN1,1.5824897143815E-85,0.848257910558314,0.28,0.117,7.54641870097108E-81,1
LDHB,1.47300917581495E-85,0.755086157334357,0.338,0.128,7.02433885670876E-81,4
PGK1,1.06333834344014E-85,0.932173728121523,0.28,0.096,5.07074155836299E-81,4
MAP4K4,9.55476270614261E-86,1.15566777139741,0.265,0.108,4.55637969167823E-81,1
CCDC1461,9.11539829201583E-86,1.59412135458653,0.323,0.153,4.34685998351359E-81,2
ACTN4,8.23670161543872E-86,0.822144599256534,0.355,0.136,3.92783589935426E-81,5
EIF4G21,6.89407945094328E-86,0.69800321435695,0.402,0.167,3.28757966777132E-81,4
GAS5,4.28412253166327E-86,1.22722924927809,0.299,0.121,2.04296951167426E-81,3
HMGB21,3.42341620687849E-86,3.03884737479259,0.742,0.146,1.63252448657414E-81,8
RUNX3,2.5417061097004E-86,1.22312867633121,0.256,0.092,1.21206339253283E-81,3
CALM11,1.54901470090983E-86,0.338206028498649,0.79,0.419,7.38678640422872E-82,4
RGS22,1.14052364153104E-86,2.45711599607566,0.389,0.107,5.43881508936908E-82,7
OAZ11,8.35571348325776E-87,0.352214176028611,0.649,0.311,3.98458908876113E-82,4
ARID5B,7.23980256054585E-87,0.963262326821832,0.267,0.087,3.4524446470475E-82,4
GUK1,7.08119377055428E-87,0.597468019434026,0.363,0.141,3.37680887336422E-82,4
MTDH1,4.71016492895606E-87,0.678266116503024,0.39,0.159,2.24613634967128E-82,4
ERICH31,4.2790843138778E-87,1.70780779997474,0.287,0.123,2.04056693675891E-82,2
RNF152,2.73885400528416E-87,3.98973746547237,0.269,0.017,1.30607730949986E-82,9
BPTF1,2.48037481089262E-87,0.581321947860012,0.463,0.206,1.18281633607036E-82,4
HERPUD1,1.08205808900237E-87,2.71438964675376,0.354,0.092,5.1600104090256E-83,7
NIPBL,8.66123220919385E-88,0.839486384294336,0.369,0.147,4.13028180359827E-83,4
TNFAIP2,4.66149310144976E-88,0.893432532058678,0.265,0.102,2.22292621528835E-83,1
RPL6,4.16831411040925E-88,1.25967454664347,0.308,0.126,1.98774394983086E-83,3
SLC25A61,2.66030074567943E-88,0.53501974053971,0.485,0.21,1.26861761659215E-83,4
CHD9,2.45912496180157E-88,1.10355385018716,0.267,0.107,1.17268292053432E-83,1
ZBTB7A,2.24065298656629E-88,0.894081237938161,0.358,0.135,1.06850018970387E-83,5
GAS51,1.06184732475524E-88,0.780931735466567,0.335,0.124,5.06363133756032E-84,4
SET,5.20121546947504E-89,0.893933126254611,0.296,0.103,2.48030362092856E-84,4
VMO1,4.78972643768773E-89,2.12190187690688,0.261,0.123,2.28407684634015E-84,0
ARPC1B1,3.74236415222321E-89,0.529393571049654,0.443,0.181,1.78462119327068E-84,4
ANXA5,2.81734041118407E-89,2.71006235535371,0.279,0.056,1.34350512188135E-84,7
TPT1,2.57448345857738E-89,0.650182430885608,0.805,0.56,1.2276939268918E-84,3
ARHGAP181,2.40473887502992E-89,1.8002511247355,0.315,0.147,1.14674782733552E-84,2
BCLAF1,2.20045770809309E-89,0.917581394013919,0.329,0.123,1.04933226725835E-84,4
RSL1D1,1.75360274512545E-89,1.37556486229787,0.291,0.115,8.36240541067971E-85,3
KAT6B,1.52530483607269E-89,1.19924423115188,0.256,0.082,7.27372117177983E-85,4
CFB,1.50734147430472E-89,1.62244222131679,0.338,0.182,7.18805928851691E-85,0
GADD45B,1.2869581262015E-89,0.766644801838771,0.382,0.149,6.13711721641707E-85,4
SPATS2L,1.18990171344051E-89,0.800738921256539,0.327,0.114,5.67428430088374E-85,5
PPP1R15A2,1.18099998819217E-89,2.14978498008544,0.593,0.245,5.63183464369201E-85,7
PPP2R5C,7.08456286573193E-90,1.04528961704781,0.272,0.09,3.37841549378158E-85,4
NOP56,6.88627565650255E-90,0.979429125598268,0.32,0.116,3.28385827231637E-85,4
IGFBP5,6.53248577371952E-90,4.44197557907785,0.319,0.024,3.11514649091363E-85,9
CD821,5.48130565954814E-90,0.71888955316731,0.368,0.136,2.61387022986872E-85,5
RPL231,3.92691913667784E-90,0.422598702527215,0.671,0.325,1.87262992870756E-85,4
OPTN,3.81418406127672E-90,0.867984201823264,0.373,0.143,1.81886995330103E-85,5
MAFF,3.71622497787266E-90,2.70009765249996,0.253,0.046,1.77215620519813E-85,7
SEPTIN7,3.13779542328362E-90,1.16059353266015,0.367,0.166,1.49632050350126E-85,3
HP1BP3,2.99691763778445E-90,0.90268513402863,0.301,0.104,1.42914011393027E-85,4
LRP10,1.92725729771413E-90,0.960280500359683,0.254,0.076,9.19051187560939E-86,5
RAP1A,1.69695227063115E-90,0.927978438301932,0.261,0.083,8.09225629295877E-86,4
ITM2B1,1.30244885932724E-90,0.743814102148314,0.415,0.168,6.21098787547379E-86,5
TMEM59,8.30140356215107E-91,1.6277987870587,0.325,0.153,3.95869031668298E-86,2
DDX211,8.15787623445485E-91,0.751659992897661,0.372,0.144,3.89024643992448E-86,4
